id,conversation_id,replies_count,retweets_count,likes_count,date,retweets_reply_ratio
1448948488566460400,1448921422190071800,8,64,214,2021-10-15,8
1448934157929812e3,1448921422190071800,10,77,208,2021-10-15,7.7
1448930141648851e3,1448930141648851e3,251,1132,2025,2021-10-15,4.50996015936255
1448921422190071800,1448921422190071800,72,784,1682,2021-10-15,10.88888888888889
1448799859696410600,1448695700649353200,8,38,100,2021-10-14,4.75
1448799414148112400,1448695700649353200,7,60,150,2021-10-14,8.571428571428571
1448791161062269e3,1448695700649353200,2,33,85,2021-10-14,16.5
1448779633386827800,1448695700649353200,3,36,102,2021-10-14,12
1448765086437367800,1448695700649353200,7,44,108,2021-10-14,6.285714285714286
1448753825519739e3,1448695700649353200,5,39,97,2021-10-14,7.8
1448751696876875800,1448695700649353200,3,27,77,2021-10-14,9
1448731271874687e3,1448731271874687e3,61,121,337,2021-10-14,1.9836065573770492
1448701908697354200,1448695700649353200,15,66,136,2021-10-14,4.4
1448695700649353200,1448695700649353200,66,415,795,2021-10-14,6.287878787878788
1448681199879311400,1448538705615102e3,1,26,101,2021-10-14,26
1448673258426019800,1448538705615102e3,10,65,196,2021-10-14,6.5
1448660575228076e3,1448538705615102e3,5,42,151,2021-10-14,8.4
1448649704691040300,1448649704691040300,27,72,260,2021-10-14,2.6666666666666665
1448644499123552300,1448538705615102e3,7,59,191,2021-10-14,8.428571428571429
1448631604931399700,1448538705615102e3,8,82,230,2021-10-14,10.25
1448612448987062300,1448612448987062300,33,48,128,2021-10-14,1.4545454545454546
1448590186292592600,1448319489003692e3,2,37,142,2021-10-14,18.5
1448578482372497400,1448578482372497400,12,35,125,2021-10-14,2.9166666666666665
1448575411500339200,1448319489003692e3,16,80,202,2021-10-14,5
1448566622260695e3,1448319489003692e3,2,57,183,2021-10-14,28.5
1448560731704733700,1448319489003692e3,2,43,122,2021-10-14,21.5
1448555857873182700,1448319489003692e3,3,65,183,2021-10-14,21.666666666666668
1448538705615102e3,1448538705615102e3,60,870,1636,2021-10-14,14.5
1448368657277591600,1448319489003692e3,15,146,415,2021-10-13,9.733333333333333
1448352850493546500,1448319489003692e3,7,100,259,2021-10-13,14.285714285714286
1448327286177112e3,1448319489003692e3,11,161,369,2021-10-13,14.636363636363637
1448321716992753700,1448319489003692e3,13,180,400,2021-10-13,13.846153846153847
1448319489003692e3,1448319489003692e3,56,908,2629,2021-10-13,16.214285714285715
1448316701192462300,1448309951034642400,11,61,209,2021-10-13,5.545454545454546
1448316241391796200,1448309951034642400,4,44,147,2021-10-13,11
1448316186379399200,1448309951034642400,4,36,88,2021-10-13,9
1448316037036904400,1448309951034642400,1,24,44,2021-10-13,24
1448315936361091e3,1448309951034642400,3,24,50,2021-10-13,8
1448315933353783300,1448309951034642400,1,19,40,2021-10-13,19
1448315931143417900,1448309951034642400,2,17,35,2021-10-13,8.5
1448315928958193700,1448309951034642400,1,21,37,2021-10-13,21
1448315439944290300,1448309951034642400,2,29,54,2021-10-13,14.5
1448315437993930800,1448309951034642400,1,32,60,2021-10-13,32
1448315436362313700,1448309951034642400,3,21,31,2021-10-13,7
1448315106270515200,1448309951034642400,2,32,62,2021-10-13,16
1448309951034642400,1448309951034642400,130,266,631,2021-10-13,2.046153846153846
1448285493247025200,1.4482759515240161e+18,19,84,164,2021-10-13,4.421052631578948
1448279713017909200,1.4482759515240161e+18,17,148,217,2021-10-13,8.705882352941176
1448279513725644800,1.4482759515240161e+18,16,162,212,2021-10-13,10.125
1448279429302689800,1.4482759515240161e+18,7,141,160,2021-10-13,20.142857142857142
1448279370972471300,1.4482759515240161e+18,7,172,172,2021-10-13,24.571428571428573
1448279259173298200,1.4482759515240161e+18,6,134,164,2021-10-13,22.333333333333332
1448279154781298700,1.4482759515240161e+18,8,118,160,2021-10-13,14.75
1448279096878932e3,1.4482759515240161e+18,7,160,171,2021-10-13,22.857142857142858
1448279018445365200,1.4482759515240161e+18,20,234,279,2021-10-13,11.7
1448279016088215600,1.4482759515240161e+18,11,198,234,2021-10-13,18
1448279014590795800,1.4482759515240161e+18,43,669,623,2021-10-13,15.55813953488372
1448279012502081500,1.4482759515240161e+18,28,314,375,2021-10-13,11.214285714285714
1448278274682105900,1.4482759515240161e+18,11,39,70,2021-10-13,3.5454545454545454
1448278273016926200,1.4482759515240161e+18,5,21,41,2021-10-13,4.2
1448278270680703e3,1.4482759515240161e+18,3,24,38,2021-10-13,8
1448278268180828200,1.4482759515240161e+18,3,15,26,2021-10-13,5
1448277837732003800,1.4482759515240161e+18,6,20,39,2021-10-13,3.3333333333333335
1448277641862258700,1.4482759515240161e+18,5,24,44,2021-10-13,4.8
1448277561063137300,1.4482759515240161e+18,5,21,54,2021-10-13,4.2
1448277431673032700,1.4482759515240161e+18,6,20,47,2021-10-13,3.3333333333333335
1448277339473948700,1.4482759515240161e+18,4,18,50,2021-10-13,4.5
1448277198859870200,1.4482759515240161e+18,9,26,65,2021-10-13,2.888888888888889
1448277098808885200,1.4482759515240161e+18,4,22,52,2021-10-13,5.5
1448276871695716400,1.4482759515240161e+18,5,26,60,2021-10-13,5.2
1448276709753688e3,1.4482759515240161e+18,6,26,68,2021-10-13,4.333333333333333
1448276566413295600,1.4482759515240161e+18,7,33,67,2021-10-13,4.714285714285714
1.4482759515240161e+18,1.4482759515240161e+18,90,213,424,2021-10-13,2.3666666666666667
1448266583873310700,1448266575346344e3,13,46,117,2021-10-13,3.5384615384615383
1448266581746856e3,1448266575346344e3,10,37,100,2021-10-13,3.7
1448266579590926300,1448266575346344e3,4,11,23,2021-10-13,2.75
1448266577686810600,1448266575346344e3,6,36,92,2021-10-13,6
1448266575346344e3,1448266575346344e3,49,136,328,2021-10-13,2.7755102040816326
1448264574881386500,1448195167048118300,4,25,84,2021-10-13,6.25
1448251638951686100,1448195167048118300,7,40,143,2021-10-13,5.714285714285714
1448233875214307300,1448195167048118300,6,20,92,2021-10-13,3.3333333333333335
1448215930178310100,1448195167048118300,4,37,116,2021-10-13,9.25
1448208458604585e3,1448195167048118300,8,39,141,2021-10-13,4.875
1448195167048118300,1448195167048118300,27,252,670,2021-10-13,9.333333333333334
1447972516161491e3,1447972516161491e3,78,138,309,2021-10-12,1.7692307692307692
1447941098567975e3,1447941098567975e3,34,73,170,2021-10-12,2.1470588235294117
1447885049676828700,1447885049676828700,31,48,168,2021-10-12,1.5483870967741935
1447686744476995600,1447598700050661400,24,100,239,2021-10-11,4.166666666666667
1447677526923518e3,1447598700050661400,6,81,217,2021-10-11,13.5
1447663774811541500,1447598700050661400,15,124,301,2021-10-11,8.266666666666667
1447644123868115e3,1447644123868115e3,14,125,299,2021-10-11,8.928571428571429
1447639965467299800,1447598700050661400,17,82,226,2021-10-11,4.823529411764706
1447613720151134200,1447598700050661400,12,69,200,2021-10-11,5.75
1447608850899742700,1447598700050661400,20,77,198,2021-10-11,3.85
1447598700050661400,1447598700050661400,139,500,1090,2021-10-11,3.5971223021582732
1447584608657318e3,1447557052147146800,3,28,88,2021-10-11,9.333333333333334
1447584363009425400,1447557052147146800,11,75,209,2021-10-11,6.818181818181818
1447576219126468600,1447557052147146800,7,57,124,2021-10-11,8.142857142857142
1447575913345036300,1447557052147146800,13,39,178,2021-10-11,3
1447561931204841500,1447557052147146800,6,53,238,2021-10-11,8.833333333333334
1447557052147146800,1447557052147146800,54,631,1460,2021-10-11,11.685185185185185
1447540850595180500,1447540850595180500,12,35,131,2021-10-11,2.9166666666666665
1447502181964435500,1447502181964435500,11,48,125,2021-10-11,4.363636363636363
1447308324505104400,1446957241379299300,9,35,103,2021-10-10,3.888888888888889
1447303632710475800,1446957241379299300,19,39,183,2021-10-10,2.0526315789473686
1447294032179351600,1446957241379299300,8,36,136,2021-10-10,4.5
1447288974813315e3,1446957241379299300,13,37,112,2021-10-10,2.8461538461538463
1447273648318988300,1446957241379299300,8,56,126,2021-10-10,7
1447266150233124900,1446957241379299300,19,89,209,2021-10-10,4.684210526315789
1447259996878778400,1446957241379299300,12,127,278,2021-10-10,10.583333333333334
1447252487354916900,1446957241379299300,7,90,206,2021-10-10,12.857142857142858
1447247294336802800,1446957241379299300,10,82,179,2021-10-10,8.2
1447240492299792400,1446957241379299300,6,98,190,2021-10-10,16.333333333333332
1447236251241885700,1446957241379299300,8,83,175,2021-10-10,10.375
1447228961495343e3,1446957241379299300,9,72,173,2021-10-10,8
1447221902964101e3,1446957241379299300,5,111,237,2021-10-10,22.2
1447215563147817e3,1446957241379299300,8,117,255,2021-10-10,14.625
1447200295734419500,1447200295734419500,23,112,359,2021-10-10,4.869565217391305
1447186597376667600,1446957241379299300,5,149,281,2021-10-10,29.8
1447177381001764900,1446957241379299300,17,205,377,2021-10-10,12.058823529411764
1447168732938350600,1446957241379299300,12,100,260,2021-10-10,8.333333333333334
1447163514934734800,1446957241379299300,6,128,288,2021-10-10,21.333333333333332
1447157405247225900,1447157405247225900,16,90,225,2021-10-10,5.625
1447155884677898200,1446957241379299300,13,98,240,2021-10-10,7.538461538461538
1447140590366470100,1447140590366470100,58,188,518,2021-10-10,3.2413793103448274
1447127426232901600,1446957241379299300,8,137,264,2021-10-10,17.125
1447119273713864700,1446957241379299300,12,141,287,2021-10-10,11.75
1447115031813017600,1446957241379299300,20,142,303,2021-10-10,7.1
1447102187839033300,1446957241379299300,13,200,474,2021-10-10,15.384615384615385
1447098609447669800,1446957241379299300,26,247,545,2021-10-10,9.5
1447094107155931100,1446957241379299300,13,152,331,2021-10-10,11.692307692307692
1447091772639879200,1446957241379299300,7,101,226,2021-10-10,14.428571428571429
1447083443125432300,1446957241379299300,11,135,288,2021-10-10,12.272727272727273
1447083437555335200,1446957241379299300,10,101,241,2021-10-10,10.1
1447083429972021200,1446957241379299300,2,68,152,2021-10-10,34
1447083421843562500,1446957241379299300,3,121,202,2021-10-10,40.333333333333336
1446990622355857400,1446957241379299300,12,195,390,2021-10-09,16.25
1446990615473004500,1446957241379299300,7,256,547,2021-10-09,36.57142857142857
1446990609080782800,1446957241379299300,2,122,256,2021-10-09,61
1446990603032608800,1446957241379299300,2,112,215,2021-10-09,56
1446990596791541800,1446957241379299300,97,118,233,2021-10-09,1.2164948453608246
1446957241379299300,1446957241379299300,1095,2340,3936,2021-10-09,2.136986301369863
1446899209588854800,1446746020445102e3,4,32,154,2021-10-09,8
1446893390520541200,1446746020445102e3,12,39,174,2021-10-09,3.25
1446884086551826400,1446746020445102e3,4,28,125,2021-10-09,7
1446871396123127800,1446746020445102e3,4,29,114,2021-10-09,7.25
1446862614139740200,1446746020445102e3,6,71,160,2021-10-09,11.833333333333334
1446856636832882700,1446856636832882700,13,85,234,2021-10-09,6.538461538461538
1446853358300672e3,1446746020445102e3,8,60,207,2021-10-09,7.5
1446838027498795e3,1446838027498795e3,25,103,321,2021-10-09,4.12
1446826919257837600,1446746020445102e3,5,52,179,2021-10-09,10.4
1446817749901185e3,1446746020445102e3,6,62,209,2021-10-09,10.333333333333334
1446811168031510500,1446746020445102e3,6,69,182,2021-10-09,11.5
1446801028645523500,1446801028645523500,10,47,138,2021-10-09,4.7
1446797310780969e3,1446746020445102e3,4,51,194,2021-10-09,12.75
1446780925942145e3,1446780925942145e3,26,126,352,2021-10-09,4.846153846153846
